Event Receive Time;Event Type;Event Name;Activity Name;Host Name;Host IP;Process Name;Process Path;Business Service Name;User;Incident First Occurrence Time;Incident Last Occurrence Time;Count
09/10/2025 17:57;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-TD197GON;172.16.197.22;AnyDesk.exe;;C:\Users\user\Downloads\AnyDesk.exe;cobranzaempresa;09/10/2025 17:57;09/10/2025 17:57;1
09/10/2025 17:57;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-CDVES27;172.16.102.56;$R8CAKOP.exe;;C:\$Recycle.Bin\S-1-5-21-327965969-987263446-587939204-2297\$R8CAKOP.exe;cobranzaempresa;09/10/2025 17:57;09/10/2025 17:57;1
09/10/2025 16:23;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;PQ01R3DGARCIA;192.168.18.2;Toad.exe;;C:\Program Files\Dell\Toad for Oracle 2016 Suite\Toad for Oracle 12.9\Toad.exe;dgarcia;09/10/2025 16:13;09/10/2025 16:23;3
09/10/2025 16:10;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;EQU001-071;192.168.3.130;w11mdp.dll;;C:\Users\lgonzalez\AppData\Local\Kingsoft\WPS Office\12.2.0.22549\office6\w11mdp.dll;;09/10/2025 16:10;09/10/2025 16:10;1
09/10/2025 10:05;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PA-SIST-LT-01;10.20.13.10;recoverit.exe;;C:\Users\fsalazar\Downloads\WSR.v13.5.10.10.ZDescargas.org\Wondershare Recoverit 13.5.10.10\Medicina\recoverit.exe;fsalazar;07/10/2025 4:12;09/10/2025 10:05;2
08/10/2025 23:19;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-RRHH37;192.168.1.37;SECOPatcher.dll;;D:\Utilitarios 2021\kms_auto 1.6\kms_auto 1.6\kms_auto 1.6\KMSAuto_Files\bin\driver\x64WDV\SECOPatcher.dll;medicoocupacional;08/10/2025 23:19;08/10/2025 23:19;1
08/10/2025 22:18;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;PC-TD246ADM;172.16.51.29;mgwgyeml32.exe;;C:\Users\User\AppData\Roaming\deyqrtgv\mgwgyeml32.exe;User;01/10/2025 9:47;08/10/2025 22:18;510
08/10/2025 19:28;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;HG-LAPTOP98;192.168.0.102;cscript.exe;;C:\Windows\System32\cscript.exe;evandro.limeira;08/10/2025 19:13;08/10/2025 19:28;2
08/10/2025 9:11;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-MKT10;10.251.18.26;update.exe;;C:\Program Files\TeamViewer\Update\update.exe;rsiguenas;08/10/2025 9:11;08/10/2025 9:11;1
07/10/2025 22:19;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-MKT10;172.16.4.121;update.exe;;C:\Program Files\TeamViewer\Update\update.exe;rsiguenas;07/10/2025 22:19;07/10/2025 22:19;1
07/10/2025 18:44;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;PNSAL5CD437PMSH;192.168.0.188;dllhost.exe;;C:\Windows\System32\dllhost.exe;ssilva;07/10/2025 15:54;07/10/2025 18:44;11
07/10/2025 15:40;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA1P00455t;10.1.2.46;iqvw64e.sys;;C:\Windows\System32\drivers\iqvw64e.sys;marketing;07/10/2025 15:39;07/10/2025 15:40;14
07/10/2025 14:55;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PQ01LMENDOZA;192.168.0.100;$RN4BKXE.exe;;C:\$Recycle.Bin\S-1-5-21-3980907825-1687944145-1845389762-1289\$RN4BKXE.exe;azuniga;07/10/2025 14:55;07/10/2025 14:55;1
07/10/2025 12:46;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;KCORDOVA1;10.4.10.75;$RN4BKXE.exe;;C:\$Recycle.Bin\S-1-5-21-3980907825-1687944145-1845389762-1289\$RN4BKXE.exe;azuniga;01/10/2025 10:57;07/10/2025 12:46;2
07/10/2025 11:27;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PC-TD006ADM;172.21.6.29;OInstall.exe;;D:\OInstall\OInstall.exe;User;07/10/2025 11:27;07/10/2025 11:27;1
07/10/2025 10:07;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PC-CONT06;172.16.102.63;OInstall.exe;;C:\Windows\OInstall.exe;ECHAVEZ;07/10/2025 10:07;07/10/2025 10:07;1
07/10/2025 8:57;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;EQU001-050;192.168.120.150;w11mdp.dll;;C:\Users\jmalave\AppData\Local\Kingsoft\WPS Office\12.2.0.22549\office6\w11mdp.dll;;07/10/2025 8:57;07/10/2025 8:57;1
07/10/2025 3:47;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PA-SIST-LT-01;10.20.13.10;ChipGenius.exe;;C:\Users\fsalazar\Downloads\ChipGenius-con-lanzador 4.21.0701\ChipGenius-con-lanzador 4.21.0701\ChipGenius.exe;fsalazar;07/10/2025 3:47;07/10/2025 3:47;1
06/10/2025 22:20;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-MKT10;172.16.4.121;update.exe;;C:\Program Files\TeamViewer\Update\update.exe;eflores;06/10/2025 22:20;06/10/2025 22:20;1
06/10/2025 17:43;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;SV-SAL1-L001;10.50.14.56;DotScope.exe;;C:\Program Files (x86)\DotScope\DotScope.exe;deleojo;06/10/2025 17:39;06/10/2025 17:43;2
06/10/2025 16:14;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;SRVINFRADEV;10.4.1.239;cscript.exe;;C:\Windows\System32\cscript.exe;sistemas;06/10/2025 16:14;06/10/2025 16:14;1
06/10/2025 14:22;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;PNSAL5CD437PMSH;10.1.2.58;dllhost.exe;;C:\Windows\System32\dllhost.exe;ssilva;06/10/2025 14:21;06/10/2025 14:22;3
06/10/2025 14:22;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;PNSAL5CD437PMSH;10.1.2.58;dllhost.exe;;C:\Windows\System32\dllhost.exe;ssilva;06/10/2025 14:21;06/10/2025 14:22;3
06/10/2025 13:32;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSAP5CD4381KPZ;10.6.2.102;TouchpointAnalyticsClientService.exe;;C:\Program Files (x86)\HP\HP Touchpoint Analytics Client\TouchpointAnalyticsClientService.exe;pfisica;06/10/2025 13:31;06/10/2025 13:32;3
06/10/2025 10:32;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSA1L546;10.74.237.72;TaskbarAssistant.exe;;C:\Program Files\WindowsApps\E046963F.LenovoCompanion_10.2506.10.0_x64__k1h2ywk1493x8\LenovoVantage\Taskbar\TaskbarAssistant.exe;ogarciap;06/10/2025 10:30;06/10/2025 10:32;3
06/10/2025 7:15;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;HG-LAPTOP169;10.8.80.33;TeamViewer_Service.exe;;C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe;jsilva;06/10/2025 5:00;06/10/2025 7:15;26
05/10/2025 18:30;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-CDVES08;172.16.102.33;AnyDesk (1).exe;;C:\Users\programacion.ingreso\Downloads\AnyDesk (1).exe;TAILOY;05/10/2025 18:30;05/10/2025 18:30;1
05/10/2025 18:30;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-TD246CJR01;172.16.51.61;AnyDesk (1).exe;;C:\Users\programacion.ingreso\Downloads\AnyDesk (1).exe;TAILOY;05/10/2025 18:30;05/10/2025 18:30;1
05/10/2025 18:30;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-TD008CHE;172.21.8.37;AnyDesk (1).exe;;C:\Users\sosorio\Downloads\AnyDesk (1).exe;TAILOY;05/10/2025 18:30;05/10/2025 18:30;1
05/10/2025 18:30;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-CDVES08;172.16.102.33;AnyDesk (1).exe;;C:\Users\programacion.ingreso\Downloads\AnyDesk (1).exe;TAILOY;05/10/2025 18:30;05/10/2025 18:30;1
05/10/2025 18:25;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-TD008ADM;172.21.8.29;AnyDesk (1).exe;;C:\Users\programacion.ingreso\Downloads\AnyDesk (1).exe;TAILOY;05/10/2025 18:15;05/10/2025 18:25;3
05/10/2025 18:25;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-TD008ADM;172.21.8.29;AnyDesk (1).exe;;C:\Users\sosorio\Downloads\AnyDesk (1).exe;TAILOY;05/10/2025 18:15;05/10/2025 18:25;3
05/10/2025 18:25;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-TD026CJR02;172.16.26.62;AnyDesk (1).exe;;C:\Users\programacion.ingreso\Downloads\AnyDesk (1).exe;TAILOY;05/10/2025 18:20;05/10/2025 18:25;2
05/10/2025 18:25;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-CDVES08;172.16.102.33;AnyDesk (3).exe;;C:\Users\programacion.ingreso\Downloads\AnyDesk (3).exe;TAILOY;05/10/2025 18:25;05/10/2025 18:25;1
05/10/2025 18:20;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PC-TD008ADM;172.21.8.29;AnyDesk (1).exe;;C:\Users\programacion.ingreso\Downloads\AnyDesk (1).exe;TAILOY;05/10/2025 18:20;05/10/2025 18:20;1
04/10/2025 20:18;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;HG-LAPTOP169;192.168.0.51;TeamViewer_Service.exe;;C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe;jsilva;04/10/2025 20:13;04/10/2025 20:18;2
04/10/2025 20:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;HG-LAPTOP169;192.168.0.50;TeamViewer_Service.exe;;C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe;jsilva;04/10/2025 19:53;04/10/2025 20:08;4
04/10/2025 14:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PQ01LBMEMBRANA2;10.4.10.160;powershell.exe;;C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe;srefineria;04/10/2025 14:02;04/10/2025 14:02;1
04/10/2025 14:02;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PQ01LBMEMBRANA2;10.4.10.160;powershell.exe;;C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe;srefineria;04/10/2025 14:02;04/10/2025 14:02;1
04/10/2025 12:00;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-COMP73;172.20.10.2;BrowsingHistoryView.exe;;C:\AntiUsbShortCut\BrowsingHistoryView.exe;cchonate;04/10/2025 12:00;04/10/2025 12:00;1
04/10/2025 1:18;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;LT-CONT85;192.168.1.46;steam.exe;;C:\Users\User\Documents\SAP\steam.exe;jhernandez;04/10/2025 1:18;04/10/2025 1:18;1
03/10/2025 16:27;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PC-TD218VEX02;172.16.218.23;KMSAuto++.exe;;C:\Users\User\Documents\MAQUINA\kms_auto 1.6\kms_auto 1.6\kms_auto 1.6\KMSAuto++.exe;User;03/10/2025 16:27;03/10/2025 16:27;1
03/10/2025 15:22;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;QECGYEMMARTINEZ;172.16.100.89;Patch.exe;;C:\Users\mmartinez\Downloads\AutoPIPE.24.00.01.152\AutoPIPE.24.00.01.152\Patch\Patch.exe;mmartinez;03/10/2025 15:22;03/10/2025 15:22;1
03/10/2025 13:50;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;SCOMERCIAL;192.168.165.118;ZoomInfoContactContributor (2).exe;;C:\Users\ricardo.flasz\Downloads\ZoomInfoContactContributor (2).exe;ricardo.flasz;03/10/2025 13:50;03/10/2025 13:50;1
03/10/2025 11:11;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;HG-LAPTOP183;192.168.1.94;WerFaultSecure.exe;;C:\Windows\System32\WerFaultSecure.exe;pkguimaraes;02/10/2025 0:30;03/10/2025 11:11;2
03/10/2025 9:43;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;PNSAL5CD437PMSH;192.168.1.100;dllhost.exe;;C:\Windows\System32\dllhost.exe;ssilva;03/10/2025 9:42;03/10/2025 9:43;3
03/10/2025 9:43;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;PNSAL5CD437PMSH;192.168.1.100;dllhost.exe;;C:\Windows\System32\dllhost.exe;ssilva;03/10/2025 9:42;03/10/2025 9:43;3
03/10/2025 9:31;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;HG-LAPTOP210;10.22.63.24;powershell.exe;;C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe;kalima;03/10/2025 9:31;03/10/2025 9:31;1
03/10/2025 9:31;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;HG-LAPTOP210;10.22.63.24;powershell.exe;;C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe;kalima;03/10/2025 9:31;03/10/2025 9:31;1
03/10/2025 9:22;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;QTEGYEEPINEDA;172.16.100.139;setup.exe;;C:\usr\setup.exe;epineda;03/10/2025 9:22;03/10/2025 9:22;1
02/10/2025 23:50;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PQ02MGOMEZ;10.133.192.71;rundll32.exe;;\Device\HarddiskVolume3\Windows\System32\rundll32.exe;manthuacho;02/10/2025 23:50;02/10/2025 23:50;1
02/10/2025 23:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;PC-TD241GON2;172.16.241.37;taskhostw.exe;;C:\Windows\System32\taskhostw.exe;bperez;01/10/2025 14:47;02/10/2025 23:08;71
02/10/2025 17:10;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;HG-LAPTOP39;10.8.80.25;core.exe;;C:\Program Files\Topaz OFD\Warsaw\core.exe;cjsantana;02/10/2025 17:10;02/10/2025 17:10;1
02/10/2025 16:29;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PQ01R3AZUNIGA;10.4.8.12;Frozen Throne.exe;;D:\Nueva carpeta\WarCraft III\Frozen Throne.exe;azuniga;02/10/2025 16:29;02/10/2025 16:29;1
02/10/2025 16:29;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PQ01R3AZUNIGA;10.4.8.12;Warcraft III.exe;;D:\Nueva carpeta\WarCraft III\Warcraft III.exe;azuniga;02/10/2025 16:29;02/10/2025 16:29;1
02/10/2025 15:24;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PQ02FNUNEZ;192.168.137.148;$RN4BKXE.exe;;C:\$Recycle.Bin\S-1-5-21-3980907825-1687944145-1845389762-1289\$RN4BKXE.exe;azuniga;01/10/2025 8:57;02/10/2025 15:24;100
02/10/2025 13:35;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;QECQYEFINANCIERO;192.168.1.12;Default32.sfx;;C:\Program Files\WinRAR\Default32.sfx;mdecker;02/10/2025 13:20;02/10/2025 13:35;2
02/10/2025 13:35;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;QECQYEFINANCIERO;192.168.1.12;Zip32.sfx;;C:\Program Files\WinRAR\Zip32.sfx;mdecker;02/10/2025 13:20;02/10/2025 13:35;2
02/10/2025 13:27;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;LT-MKT10;172.16.4.121;update.exe;;C:\Program Files\TeamViewer\Update\update.exe;postvencorporativa5;02/10/2025 8:21;02/10/2025 13:27;2
02/10/2025 13:17;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PC-CONT06;172.16.102.63;OInstall.exe;;C:\Windows\OInstall.exe;user;02/10/2025 13:17;02/10/2025 13:17;1
02/10/2025 11:49;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;PNSAL5CD437PMSH;192.168.1.102;dllhost.exe;;C:\Windows\System32\dllhost.exe;ssilva;02/10/2025 11:49;02/10/2025 11:49;1
02/10/2025 11:08;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PQ02FNUNEZ;10.15.2.228;$RN4BKXE.exe;;C:\$Recycle.Bin\S-1-5-21-3980907825-1687944145-1845389762-1289\$RN4BKXE.exe;azuniga;01/10/2025 8:37;02/10/2025 11:08;5
02/10/2025 10:56;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;PC-TI13;172.16.1.32;python.exe;;C:\Proyectos\env\Scripts\python.exe;jrodriguez;02/10/2025 10:51;02/10/2025 10:56;2
02/10/2025 9:45;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;HG-LAPTOP210;10.22.63.24;powershell.exe;;C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe;agatha.oliveira;02/10/2025 9:45;02/10/2025 9:45;2
02/10/2025 9:45;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;HG-LAPTOP210;10.22.63.24;powershell.exe;;C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe;agatha.oliveira;02/10/2025 9:45;02/10/2025 9:45;2
02/10/2025 8:26;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PROD09D;10.20.17.122;update.exe;;C:\Program Files\TeamViewer\Update\update.exe;slyrasgado;02/10/2025 8:26;02/10/2025 8:26;1
01/10/2025 18:23;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;PQ02FNUNEZ;192.168.1.44;$RN4BKXE.exe;;C:\$Recycle.Bin\S-1-5-21-3980907825-1687944145-1845389762-1289\$RN4BKXE.exe;azuniga;01/10/2025 18:23;01/10/2025 18:23;1
01/10/2025 16:32;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-CRED22;10.46.146.172;WerFault.exe;;C:\Windows\System32\WerFault.exe;agecat02;01/10/2025 16:32;01/10/2025 16:32;1
01/10/2025 16:20;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;HG-LAPTOP183;192.168.1.94;printfilterpipelinesvc.exe;;C:\Windows\System32\printfilterpipelinesvc.exe;mslima;01/10/2025 16:10;01/10/2025 16:20;3
01/10/2025 12:48;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSAL5CD4381KX5;192.168.1.88;powershell.exe;;C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe;hmarcelo;01/10/2025 12:45;01/10/2025 12:48;3
01/10/2025 12:48;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PNSAL5CD4381KX5;192.168.1.88;powershell.exe;;C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe;hmarcelo;01/10/2025 12:45;01/10/2025 12:48;3
01/10/2025 9:34;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;HG-LAPTOP98;10.8.80.165;cscript.exe;;C:\Windows\System32\cscript.exe;evandro.limeira;01/10/2025 9:34;01/10/2025 9:34;1
01/10/2025 8:10;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;HG-LAPTOP51;10.8.80.217;AnyDesk3ebc.exe;;C:\ProgramData\AnyDesk\temp\AnyDesk3ebc.exe;portariasc;01/10/2025 8:10;01/10/2025 8:10;1
01/10/2025 6:49;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;HG-LAPTOP81;10.8.80.66;w11mdp.dll;;C:\Users\dsuzart\AppData\Local\Kingsoft\WPS Office\12.2.0.22549\office6\w11mdp.dll;;01/10/2025 6:49;01/10/2025 6:49;1
30/09/2025 17:49;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PTLGT27;192.168.100.231;WerFaultSecure.exe;;C:\Windows\System32\WerFaultSecure.exe;cpcuervo;30/09/2025 17:49;30/09/2025 17:49;1
30/09/2025 15:14;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;SCOMERCIAL;172.20.10.9;ZoomInfoContactContributor (2).exe;;C:\Users\ricardo.flasz\Downloads\ZoomInfoContactContributor (2).exe;ricardo.flasz;30/09/2025 15:14;30/09/2025 15:14;1
30/09/2025 15:14;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;SCOMERCIAL;172.20.10.9;ZoomInfoContactContributor (1).exe;;C:\Users\ricardo.flasz\Downloads\ZoomInfoContactContributor (1).exe;ricardo.flasz;30/09/2025 15:14;30/09/2025 15:14;1
30/09/2025 14:49;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-PUP-Block;HG-LAPTOP81;192.168.0.159;w11mdp.dll;;C:\Users\dsuzart\AppData\Local\Kingsoft\WPS Office\12.2.0.22549\office6\w11mdp.dll;;30/09/2025 14:49;30/09/2025 14:49;1
30/09/2025 13:13;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;LT-RRHH68;192.168.1.96;OInstall.exe;;D:\Angel me debes 5dolares uwu\Microsoft Office 2016-2019\OInstall.exe;jotero;30/09/2025 13:13;30/09/2025 13:13;1
30/09/2025 12:12;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;PNSA1P00455t;10.1.2.46;Maxthon.exe;;C:\Program Files (x86)\Maxthon5\Bin\Maxthon.exe;marketing;24/09/2025 14:14;30/09/2025 12:12;11
30/09/2025 10:48;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;SCOMERCIAL;172.20.4.135;ZoomInfoContactContributor (2).exe;;C:\Users\ricardo.flasz\Downloads\ZoomInfoContactContributor (2).exe;ricardo.flasz;30/09/2025 10:48;30/09/2025 10:48;1
30/09/2025 10:43;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Suspicious-Block;HG-LAPTOP98;10.8.80.115;cscript.exe;;C:\Windows\System32\cscript.exe;evandro.limeira;30/09/2025 7:43;30/09/2025 10:43;2
30/09/2025 10:13;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PA-SIST-LT-01;10.20.17.23;ChipGenius.exe;;C:\Users\fsalazar\Downloads\ChipGenius-con-lanzador 4.21.0701\ChipGenius-con-lanzador 4.21.0701\ChipGenius.exe;fsalazar;30/09/2025 10:13;30/09/2025 10:13;1
30/09/2025 10:13;RPT_Aplicacion_sospechosa_de_malware;RPT-Aplicacion sospechosa de malware;FortiEDR-Security-Malicious-Block;PA-SIST-LT-01;10.20.17.23;ChipGenius_v4_21_0701.exe;;C:\Users\fsalazar\Downloads\ChipGenius_v4_21_0701\ChipGenius_v4_21_0701\ChipGenius_v4_21_0701.exe;fsalazar;30/09/2025 10:13;30/09/2025 10:13;1
